Downloaded on:;23/12/2024 11:56 (Europe/Paris)
Downloaded by user:;dweb
Analysis start date:;01/01/2023
Analysis end date:;01/12/2024
Range:;Day ahead (11:00h)

MAE;0.54GW
MAE (% Observation);10.14%
MAE (% Installed cap.);2.34%
RMSE;0.77GW
RMSE (% Observation);14.60%
RMSE (% Installed cap.);3.37%
Syst. Error;-0.17GW
Syst. Error (% Installed cap.);-0.73%
Syst. Error (% Observation);-3.15%
% between percentiles;89.35%
Pearson's r;0.98
Capacity factor (% Installed cap.);23.10

Timestamp start (Europe/Paris);Timestamp end (Europe/Paris);Wind power percentile 10 forecast Meteologica France (GW);Wind power forecast Meteologica France (GW);Wind power percentile 90 forecast Meteologica France (GW);Wind power observation France (GW)
19/06/2024 05:00;19/06/2024 06:00;2.58;3.81;5.04;4.07
19/06/2024 06:00;19/06/2024 07:00;2.60;3.87;5.14;4.01
19/06/2024 07:00;19/06/2024 08:00;2.50;3.84;5.18;4.50
19/06/2024 08:00;19/06/2024 09:00;2.47;3.88;5.28;4.39
19/06/2024 09:00;19/06/2024 10:00;2.50;4.01;5.52;4.39
19/06/2024 10:00;19/06/2024 11:00;2.52;4.12;5.72;4.78
19/06/2024 11:00;19/06/2024 12:00;2.57;4.21;5.86;5.20
19/06/2024 12:00;19/06/2024 13:00;2.62;4.33;6.05;5.10
19/06/2024 13:00;19/06/2024 14:00;2.68;4.43;6.19;5.04
19/06/2024 14:00;19/06/2024 15:00;2.84;4.55;6.26;5.01
19/06/2024 15:00;19/06/2024 16:00;3.00;4.61;6.23;4.93
19/06/2024 16:00;19/06/2024 17:00;3.05;4.65;6.26;4.80
19/06/2024 17:00;19/06/2024 18:00;3.16;4.79;6.42;5.40
19/06/2024 18:00;19/06/2024 19:00;3.24;4.95;6.67;5.91
19/06/2024 19:00;19/06/2024 20:00;3.29;5.13;6.97;5.75
19/06/2024 20:00;19/06/2024 21:00;3.41;5.40;7.39;5.69
19/06/2024 21:00;19/06/2024 22:00;3.66;5.82;7.97;6.11
19/06/2024 22:00;19/06/2024 23:00;4.01;6.28;8.55;6.53
19/06/2024 23:00;20/06/2024 00:00;4.31;6.18;8.05;6.65
20/06/2024 00:00;20/06/2024 01:00;4.29;5.73;7.17;6.09
20/06/2024 01:00;20/06/2024 02:00;4.08;5.55;7.02;5.96
20/06/2024 02:00;20/06/2024 03:00;3.82;5.39;6.96;5.29
20/06/2024 03:00;20/06/2024 04:00;3.56;5.21;6.86;5.67
20/06/2024 04:00;20/06/2024 05:00;3.38;5.06;6.73;5.20
20/06/2024 05:00;20/06/2024 06:00;3.18;4.85;6.53;4.78
20/06/2024 06:00;20/06/2024 07:00;2.99;4.56;6.14;4.39
20/06/2024 07:00;20/06/2024 08:00;2.73;4.19;5.65;4.03
20/06/2024 08:00;20/06/2024 09:00;2.28;3.63;4.98;3.22
20/06/2024 09:00;20/06/2024 10:00;1.80;3.08;4.36;2.81
20/06/2024 10:00;20/06/2024 11:00;1.60;2.83;4.06;2.61
20/06/2024 11:00;20/06/2024 12:00;1.58;2.74;3.90;2.60
20/06/2024 12:00;20/06/2024 13:00;1.66;2.73;3.81;2.59
20/06/2024 13:00;20/06/2024 14:00;1.68;2.72;3.76;2.68
20/06/2024 14:00;20/06/2024 15:00;1.60;2.66;3.73;2.64
20/06/2024 15:00;20/06/2024 16:00;1.58;2.66;3.75;2.21
20/06/2024 16:00;20/06/2024 17:00;1.66;2.76;3.86;1.97
20/06/2024 17:00;20/06/2024 18:00;1.63;2.79;3.95;1.78
20/06/2024 18:00;20/06/2024 19:00;1.66;2.79;3.92;2.08
20/06/2024 19:00;20/06/2024 20:00;1.64;2.71;3.78;2.24
20/06/2024 20:00;20/06/2024 21:00;1.54;2.62;3.71;2.30
20/06/2024 21:00;20/06/2024 22:00;1.60;2.71;3.81;2.18
20/06/2024 22:00;20/06/2024 23:00;1.63;2.74;3.86;2.08
20/06/2024 23:00;21/06/2024 00:00;1.40;2.43;3.46;1.91
21/06/2024 00:00;21/06/2024 01:00;1.14;2.04;2.95;1.77
21/06/2024 01:00;21/06/2024 02:00;1.04;1.89;2.74;1.65
21/06/2024 02:00;21/06/2024 03:00;0.97;1.80;2.63;1.64
21/06/2024 03:00;21/06/2024 04:00;0.93;1.74;2.56;1.74
21/06/2024 04:00;21/06/2024 05:00;0.86;1.73;2.60;1.81
21/06/2024 05:00;21/06/2024 06:00;0.83;1.74;2.64;1.87
21/06/2024 06:00;21/06/2024 07:00;0.80;1.76;2.72;1.87
21/06/2024 07:00;21/06/2024 08:00;0.69;1.78;2.88;1.74
21/06/2024 08:00;21/06/2024 09:00;0.73;1.80;2.88;1.84
21/06/2024 09:00;21/06/2024 10:00;0.82;1.87;2.93;2.13
21/06/2024 10:00;21/06/2024 11:00;0.97;2.06;3.16;2.41
21/06/2024 11:00;21/06/2024 12:00;1.09;2.31;3.55;2.67
21/06/2024 12:00;21/06/2024 13:00;1.10;2.51;3.94;3.22
21/06/2024 13:00;21/06/2024 14:00;1.26;2.77;4.29;3.49
21/06/2024 14:00;21/06/2024 15:00;1.52;3.14;4.77;4.15
21/06/2024 15:00;21/06/2024 16:00;1.73;3.53;5.34;4.69
21/06/2024 16:00;21/06/2024 17:00;1.93;3.81;5.69;5.30
21/06/2024 17:00;21/06/2024 18:00;2.25;4.00;5.75;5.39
21/06/2024 18:00;21/06/2024 19:00;2.57;4.13;5.69;5.20
21/06/2024 19:00;21/06/2024 20:00;2.65;4.07;5.48;5.10
21/06/2024 20:00;21/06/2024 21:00;2.52;3.90;5.28;4.85
21/06/2024 21:00;21/06/2024 22:00;2.42;3.84;5.27;4.54
21/06/2024 22:00;21/06/2024 23:00;2.49;4.00;5.51;4.51
21/06/2024 23:00;22/06/2024 00:00;3.03;4.42;5.81;4.77
22/06/2024 00:00;22/06/2024 01:00;3.52;4.74;5.96;4.88
22/06/2024 01:00;22/06/2024 02:00;3.56;4.84;6.13;4.97
22/06/2024 02:00;22/06/2024 03:00;3.57;5.03;6.50;5.05
22/06/2024 03:00;22/06/2024 04:00;3.73;5.26;6.80;5.66
22/06/2024 04:00;22/06/2024 05:00;3.91;5.49;7.07;6.01
22/06/2024 05:00;22/06/2024 06:00;3.95;5.63;7.31;5.76
22/06/2024 06:00;22/06/2024 07:00;3.91;5.61;7.32;5.62
22/06/2024 07:00;22/06/2024 08:00;3.83;5.45;7.07;5.13
22/06/2024 08:00;22/06/2024 09:00;3.50;5.14;6.78;4.65
22/06/2024 09:00;22/06/2024 10:00;3.01;4.80;6.60;4.30
22/06/2024 10:00;22/06/2024 11:00;2.60;4.53;6.45;3.95
22/06/2024 11:00;22/06/2024 12:00;2.37;4.33;6.29;3.49
22/06/2024 12:00;22/06/2024 13:00;2.34;4.26;6.17;3.33
22/06/2024 13:00;22/06/2024 14:00;2.29;4.21;6.12;3.46
22/06/2024 14:00;22/06/2024 15:00;2.21;4.16;6.11;3.83
22/06/2024 15:00;22/06/2024 16:00;2.34;4.23;6.11;4.31
22/06/2024 16:00;22/06/2024 17:00;2.47;4.28;6.09;4.41
22/06/2024 17:00;22/06/2024 18:00;2.44;4.17;5.90;4.50
22/06/2024 18:00;22/06/2024 19:00;2.32;3.91;5.51;4.47
22/06/2024 19:00;22/06/2024 20:00;2.17;3.57;4.97;4.34
22/06/2024 20:00;22/06/2024 21:00;2.10;3.24;4.38;3.93
22/06/2024 21:00;22/06/2024 22:00;2.05;3.01;3.98;3.40
22/06/2024 22:00;22/06/2024 23:00;2.01;2.87;3.74;2.96
22/06/2024 23:00;23/06/2024 00:00;1.94;2.69;3.43;2.90
23/06/2024 00:00;23/06/2024 01:00;1.84;2.50;3.15;2.75
23/06/2024 01:00;23/06/2024 02:00;1.79;2.39;2.98;2.78
23/06/2024 02:00;23/06/2024 03:00;1.68;2.26;2.83;2.71
23/06/2024 03:00;23/06/2024 04:00;1.60;2.13;2.66;2.58
23/06/2024 04:00;23/06/2024 05:00;1.54;2.01;2.48;2.56
23/06/2024 05:00;23/06/2024 06:00;1.46;1.89;2.32;2.52
23/06/2024 06:00;23/06/2024 07:00;1.41;1.80;2.20;2.50
23/06/2024 07:00;23/06/2024 08:00;1.33;1.70;2.07;2.21
23/06/2024 08:00;23/06/2024 09:00;1.26;1.61;1.96;1.80
23/06/2024 09:00;23/06/2024 10:00;1.22;1.57;1.92;1.72
23/06/2024 10:00;23/06/2024 11:00;1.21;1.58;1.95;
23/06/2024 11:00;23/06/2024 12:00;1.23;1.63;2.03;
23/06/2024 12:00;23/06/2024 13:00;1.28;1.70;2.12;
23/06/2024 13:00;23/06/2024 14:00;1.34;1.74;2.14;
23/06/2024 14:00;23/06/2024 15:00;1.36;1.77;2.18;
23/06/2024 15:00;23/06/2024 16:00;1.38;1.79;2.21;
23/06/2024 16:00;23/06/2024 17:00;1.41;1.81;2.22;1.39
23/06/2024 17:00;23/06/2024 18:00;1.43;1.86;2.29;1.90
23/06/2024 18:00;23/06/2024 19:00;1.44;1.90;2.36;1.98
23/06/2024 19:00;23/06/2024 20:00;1.41;1.88;2.36;1.94
23/06/2024 20:00;23/06/2024 21:00;1.38;1.91;2.44;1.89
23/06/2024 21:00;23/06/2024 22:00;1.40;2.03;2.66;1.95
23/06/2024 22:00;23/06/2024 23:00;1.50;2.19;2.90;2.17
23/06/2024 23:00;24/06/2024 00:00;1.59;2.31;3.04;2.46
24/06/2024 00:00;24/06/2024 01:00;1.64;2.38;3.12;2.71
24/06/2024 01:00;24/06/2024 02:00;1.68;2.42;3.15;2.93
24/06/2024 02:00;24/06/2024 03:00;1.77;2.45;3.14;3.09
24/06/2024 03:00;24/06/2024 04:00;1.87;2.49;3.12;3.10
24/06/2024 04:00;24/06/2024 05:00;1.94;2.49;3.05;3.08
24/06/2024 05:00;24/06/2024 06:00;1.97;2.48;2.99;3.00
24/06/2024 06:00;24/06/2024 07:00;1.89;2.40;2.91;3.01
24/06/2024 07:00;24/06/2024 08:00;1.68;2.22;2.75;2.67
24/06/2024 08:00;24/06/2024 09:00;1.30;1.79;2.27;1.85
24/06/2024 09:00;24/06/2024 10:00;0.91;1.32;1.72;1.51
24/06/2024 10:00;24/06/2024 11:00;0.77;1.19;1.60;1.64
24/06/2024 11:00;24/06/2024 12:00;0.81;1.27;1.73;1.85
24/06/2024 12:00;24/06/2024 13:00;0.93;1.43;1.93;1.95
24/06/2024 13:00;24/06/2024 14:00;0.96;1.55;2.15;1.94
24/06/2024 14:00;24/06/2024 15:00;0.95;1.61;2.27;1.93
24/06/2024 15:00;24/06/2024 16:00;1.03;1.66;2.29;1.99
24/06/2024 16:00;24/06/2024 17:00;1.09;1.71;2.33;2.07
24/06/2024 17:00;24/06/2024 18:00;1.12;1.78;2.45;2.14
24/06/2024 18:00;24/06/2024 19:00;1.19;1.87;2.55;2.25
24/06/2024 19:00;24/06/2024 20:00;1.32;1.96;2.59;2.32
24/06/2024 20:00;24/06/2024 21:00;1.53;2.20;2.87;2.27
24/06/2024 21:00;24/06/2024 22:00;1.90;2.66;3.44;2.71
24/06/2024 22:00;24/06/2024 23:00;2.31;3.11;3.98;3.67
24/06/2024 23:00;25/06/2024 00:00;2.71;3.50;4.33;4.59
25/06/2024 00:00;25/06/2024 01:00;2.97;3.73;4.50;5.04
25/06/2024 01:00;25/06/2024 02:00;2.98;3.73;4.47;4.97
25/06/2024 02:00;25/06/2024 03:00;2.85;3.61;4.37;4.67
25/06/2024 03:00;25/06/2024 04:00;2.74;3.49;4.24;4.03
25/06/2024 04:00;25/06/2024 05:00;2.68;3.42;4.16;3.71
25/06/2024 05:00;25/06/2024 06:00;2.62;3.38;4.15;3.48
25/06/2024 06:00;25/06/2024 07:00;2.49;3.23;3.96;3.31
25/06/2024 07:00;25/06/2024 08:00;2.12;2.87;3.62;2.81
25/06/2024 08:00;25/06/2024 09:00;1.49;2.17;2.85;1.63
25/06/2024 09:00;25/06/2024 10:00;0.89;1.43;1.98;1.11
25/06/2024 10:00;25/06/2024 11:00;0.61;1.09;1.56;1.00
25/06/2024 11:00;25/06/2024 12:00;0.63;1.06;1.49;1.07
25/06/2024 12:00;25/06/2024 13:00;0.70;1.20;1.69;1.44
25/06/2024 13:00;25/06/2024 14:00;0.75;1.35;1.94;1.29
25/06/2024 14:00;25/06/2024 15:00;0.78;1.45;2.12;1.22
25/06/2024 15:00;25/06/2024 16:00;0.82;1.55;2.28;1.71
25/06/2024 16:00;25/06/2024 17:00;0.98;1.74;2.50;1.94
25/06/2024 17:00;25/06/2024 18:00;1.17;1.97;2.77;2.05
25/06/2024 18:00;25/06/2024 19:00;1.37;2.20;3.03;2.12
25/06/2024 19:00;25/06/2024 20:00;1.57;2.40;3.22;2.24
25/06/2024 20:00;25/06/2024 21:00;1.82;2.72;3.63;2.36
25/06/2024 21:00;25/06/2024 22:00;2.15;3.19;4.24;2.78
25/06/2024 22:00;25/06/2024 23:00;2.48;3.63;4.77;3.30
25/06/2024 23:00;26/06/2024 00:00;2.77;3.79;4.81;3.44
26/06/2024 00:00;26/06/2024 01:00;2.80;3.64;4.49;2.77
26/06/2024 01:00;26/06/2024 02:00;2.62;3.39;4.16;2.52
26/06/2024 02:00;26/06/2024 03:00;2.47;3.15;3.82;2.29
26/06/2024 03:00;26/06/2024 04:00;2.27;2.89;3.51;2.10
26/06/2024 04:00;26/06/2024 05:00;1.97;2.55;3.12;1.88
26/06/2024 05:00;26/06/2024 06:00;1.70;2.22;2.75;1.70
26/06/2024 06:00;26/06/2024 07:00;1.44;1.94;2.43;1.74
26/06/2024 07:00;26/06/2024 08:00;1.09;1.57;2.05;1.44
26/06/2024 08:00;26/06/2024 09:00;0.75;1.18;1.60;0.94
26/06/2024 09:00;26/06/2024 10:00;0.57;0.90;1.23;0.80
26/06/2024 10:00;26/06/2024 11:00;0.50;0.77;1.05;0.73
26/06/2024 11:00;26/06/2024 12:00;0.47;0.73;0.99;0.70
26/06/2024 12:00;26/06/2024 13:00;0.46;0.71;0.97;0.69
26/06/2024 13:00;26/06/2024 14:00;0.47;0.71;0.96;0.69
26/06/2024 14:00;26/06/2024 15:00;0.47;0.72;0.96;0.70
26/06/2024 15:00;26/06/2024 16:00;0.49;0.73;0.97;0.77
26/06/2024 16:00;26/06/2024 17:00;0.50;0.75;1.01;0.84
26/06/2024 17:00;26/06/2024 18:00;0.50;0.80;1.09;0.95
26/06/2024 18:00;26/06/2024 19:00;0.52;0.86;1.21;0.99
26/06/2024 19:00;26/06/2024 20:00;0.57;0.96;1.35;1.08
26/06/2024 20:00;26/06/2024 21:00;0.62;1.05;1.48;1.10
26/06/2024 21:00;26/06/2024 22:00;0.66;1.14;1.62;1.29
26/06/2024 22:00;26/06/2024 23:00;0.67;1.16;1.65;1.46
26/06/2024 23:00;27/06/2024 00:00;0.76;1.23;1.69;1.68
27/06/2024 00:00;27/06/2024 01:00;0.81;1.29;1.77;1.65
27/06/2024 01:00;27/06/2024 02:00;0.81;1.30;1.79;1.50
27/06/2024 02:00;27/06/2024 03:00;0.82;1.30;1.78;1.40
27/06/2024 03:00;27/06/2024 04:00;0.75;1.23;1.70;1.31
27/06/2024 04:00;27/06/2024 05:00;0.73;1.19;1.64;1.27
27/06/2024 05:00;27/06/2024 06:00;0.73;1.16;1.58;1.30
27/06/2024 06:00;27/06/2024 07:00;0.67;1.10;1.53;1.16
27/06/2024 07:00;27/06/2024 08:00;0.65;1.08;1.51;1.21
27/06/2024 08:00;27/06/2024 09:00;0.70;1.11;1.53;1.47
27/06/2024 09:00;27/06/2024 10:00;0.72;1.13;1.53;1.43
27/06/2024 10:00;27/06/2024 11:00;0.74;1.17;1.59;1.38
27/06/2024 11:00;27/06/2024 12:00;0.82;1.35;1.88;1.78
27/06/2024 12:00;27/06/2024 13:00;1.04;1.74;2.44;2.27
27/06/2024 13:00;27/06/2024 14:00;1.38;2.23;3.08;2.96
27/06/2024 14:00;27/06/2024 15:00;1.77;2.66;3.55;3.34
27/06/2024 15:00;27/06/2024 16:00;2.09;3.02;3.96;3.37
27/06/2024 16:00;27/06/2024 17:00;2.36;3.40;4.45;3.70
27/06/2024 17:00;27/06/2024 18:00;2.65;3.71;4.77;4.29
27/06/2024 18:00;27/06/2024 19:00;2.76;3.83;4.91;4.65
27/06/2024 19:00;27/06/2024 20:00;2.76;3.88;5.00;4.50
27/06/2024 20:00;27/06/2024 21:00;2.83;3.91;4.99;4.33
27/06/2024 21:00;27/06/2024 22:00;2.91;4.01;5.10;3.97
27/06/2024 22:00;27/06/2024 23:00;3.07;4.19;5.30;3.52
27/06/2024 23:00;28/06/2024 00:00;3.17;4.25;5.33;3.43
28/06/2024 00:00;28/06/2024 01:00;3.08;4.22;5.35;3.83
28/06/2024 01:00;28/06/2024 02:00;3.01;4.14;5.27;3.98
28/06/2024 02:00;28/06/2024 03:00;2.82;3.91;4.99;3.76
28/06/2024 03:00;28/06/2024 04:00;2.51;3.55;4.59;3.27
28/06/2024 04:00;28/06/2024 05:00;2.15;3.11;4.08;3.17
28/06/2024 05:00;28/06/2024 06:00;1.80;2.69;3.57;3.15
28/06/2024 06:00;28/06/2024 07:00;1.54;2.34;3.14;2.77
28/06/2024 07:00;28/06/2024 08:00;1.28;2.00;2.71;2.26
28/06/2024 08:00;28/06/2024 09:00;1.00;1.68;2.36;1.98
28/06/2024 09:00;28/06/2024 10:00;0.74;1.44;2.14;2.01
28/06/2024 10:00;28/06/2024 11:00;0.60;1.29;1.98;1.60
28/06/2024 11:00;28/06/2024 12:00;0.61;1.23;1.86;1.46
28/06/2024 12:00;28/06/2024 13:00;0.62;1.19;1.77;1.33
28/06/2024 13:00;28/06/2024 14:00;0.62;1.18;1.75;1.13
28/06/2024 14:00;28/06/2024 15:00;0.68;1.22;1.75;1.10
28/06/2024 15:00;28/06/2024 16:00;0.78;1.29;1.80;1.14
28/06/2024 16:00;28/06/2024 17:00;0.83;1.37;1.90;1.36
28/06/2024 17:00;28/06/2024 18:00;0.89;1.42;1.95;1.38
28/06/2024 18:00;28/06/2024 19:00;0.94;1.47;1.99;1.51
28/06/2024 19:00;28/06/2024 20:00;0.93;1.50;2.06;1.63
28/06/2024 20:00;28/06/2024 21:00;1.02;1.62;2.22;1.84
28/06/2024 21:00;28/06/2024 22:00;1.30;1.95;2.60;2.13
28/06/2024 22:00;28/06/2024 23:00;1.62;2.41;3.20;2.61
28/06/2024 23:00;29/06/2024 00:00;1.92;2.79;3.65;3.38
29/06/2024 00:00;29/06/2024 01:00;2.28;3.10;3.92;3.82
29/06/2024 01:00;29/06/2024 02:00;2.59;3.37;4.16;3.91
29/06/2024 02:00;29/06/2024 03:00;2.67;3.44;4.22;3.96
29/06/2024 03:00;29/06/2024 04:00;2.64;3.44;4.24;4.01
29/06/2024 04:00;29/06/2024 05:00;2.65;3.46;4.28;4.16
29/06/2024 05:00;29/06/2024 06:00;2.61;3.48;4.36;4.17
29/06/2024 06:00;29/06/2024 07:00;2.52;3.42;4.32;4.12
29/06/2024 07:00;29/06/2024 08:00;2.34;3.24;4.14;3.81
29/06/2024 08:00;29/06/2024 09:00;1.99;2.90;3.80;3.13
29/06/2024 09:00;29/06/2024 10:00;1.68;2.54;3.39;2.66
29/06/2024 10:00;29/06/2024 11:00;1.62;2.43;3.24;2.63
29/06/2024 11:00;29/06/2024 12:00;1.73;2.49;3.25;2.53
29/06/2024 12:00;29/06/2024 13:00;1.81;2.58;3.34;
29/06/2024 13:00;29/06/2024 14:00;1.88;2.69;3.50;
29/06/2024 14:00;29/06/2024 15:00;1.85;2.65;3.46;1.70
29/06/2024 15:00;29/06/2024 16:00;1.79;2.65;3.51;2.72
29/06/2024 16:00;29/06/2024 17:00;1.89;2.84;3.79;3.33
29/06/2024 17:00;29/06/2024 18:00;2.03;3.07;4.11;3.81
29/06/2024 18:00;29/06/2024 19:00;2.29;3.42;4.54;5.14
29/06/2024 19:00;29/06/2024 20:00;2.59;3.73;4.88;5.27
29/06/2024 20:00;29/06/2024 21:00;2.80;3.97;5.15;5.33
29/06/2024 21:00;29/06/2024 22:00;3.03;4.22;5.40;4.46
29/06/2024 22:00;29/06/2024 23:00;3.20;4.36;5.53;4.07
29/06/2024 23:00;30/06/2024 00:00;3.45;4.54;5.62;3.72
30/06/2024 00:00;30/06/2024 01:00;3.48;4.57;5.66;3.67
30/06/2024 01:00;30/06/2024 02:00;3.28;4.46;5.65;3.47
30/06/2024 02:00;30/06/2024 03:00;3.27;4.42;5.57;3.62
30/06/2024 03:00;30/06/2024 04:00;3.24;4.38;5.52;3.83
30/06/2024 04:00;30/06/2024 05:00;3.19;4.36;5.53;3.78
30/06/2024 05:00;30/06/2024 06:00;3.04;4.27;5.51;3.56
30/06/2024 06:00;30/06/2024 07:00;2.93;4.13;5.34;3.51
30/06/2024 07:00;30/06/2024 08:00;2.61;3.82;5.02;3.44
30/06/2024 08:00;30/06/2024 09:00;1.99;3.24;4.48;2.94
30/06/2024 09:00;30/06/2024 10:00;1.58;2.65;3.72;2.71
30/06/2024 10:00;30/06/2024 11:00;1.30;2.23;3.16;
30/06/2024 11:00;30/06/2024 12:00;1.06;1.96;2.86;
30/06/2024 12:00;30/06/2024 13:00;1.01;1.87;2.73;
30/06/2024 13:00;30/06/2024 14:00;1.05;1.91;2.76;
30/06/2024 14:00;30/06/2024 15:00;1.16;2.00;2.85;
30/06/2024 15:00;30/06/2024 16:00;1.24;2.12;3.00;2.27
30/06/2024 16:00;30/06/2024 17:00;1.27;2.19;3.11;2.39
30/06/2024 17:00;30/06/2024 18:00;1.27;2.17;3.08;2.51
30/06/2024 18:00;30/06/2024 19:00;1.14;2.09;3.04;2.55
30/06/2024 19:00;30/06/2024 20:00;1.08;2.03;2.99;2.58
30/06/2024 20:00;30/06/2024 21:00;1.10;2.00;2.90;2.56
30/06/2024 21:00;30/06/2024 22:00;1.17;2.04;2.90;2.51
30/06/2024 22:00;30/06/2024 23:00;1.29;2.14;2.98;2.73
30/06/2024 23:00;01/07/2024 00:00;1.55;2.29;3.03;2.85
01/07/2024 00:00;01/07/2024 01:00;1.73;2.37;3.02;2.99
01/07/2024 01:00;01/07/2024 02:00;1.67;2.33;2.99;2.86
01/07/2024 02:00;01/07/2024 03:00;1.62;2.26;2.90;2.66
01/07/2024 03:00;01/07/2024 04:00;1.52;2.11;2.69;2.44
01/07/2024 04:00;01/07/2024 05:00;1.37;1.96;2.54;2.24
01/07/2024 05:00;01/07/2024 06:00;1.22;1.87;2.51;2.09
01/07/2024 06:00;01/07/2024 07:00;1.16;1.84;2.52;2.03
01/07/2024 07:00;01/07/2024 08:00;1.10;1.77;2.44;1.88
01/07/2024 08:00;01/07/2024 09:00;0.98;1.63;2.27;1.70
01/07/2024 09:00;01/07/2024 10:00;0.99;1.63;2.27;1.76
01/07/2024 10:00;01/07/2024 11:00;1.13;1.82;2.51;2.07
01/07/2024 11:00;01/07/2024 12:00;1.34;2.11;2.88;2.33
01/07/2024 12:00;01/07/2024 13:00;1.68;2.48;3.27;2.56
01/07/2024 13:00;01/07/2024 14:00;2.10;2.91;3.73;2.85
01/07/2024 14:00;01/07/2024 15:00;2.45;3.34;4.23;3.43
01/07/2024 15:00;01/07/2024 16:00;2.73;3.73;4.72;3.83
01/07/2024 16:00;01/07/2024 17:00;2.97;4.07;5.16;4.15
01/07/2024 17:00;01/07/2024 18:00;3.21;4.35;5.49;4.56
01/07/2024 18:00;01/07/2024 19:00;3.29;4.49;5.70;4.63
01/07/2024 19:00;01/07/2024 20:00;3.24;4.43;5.62;4.65
01/07/2024 20:00;01/07/2024 21:00;3.22;4.33;5.44;4.47
01/07/2024 21:00;01/07/2024 22:00;3.26;4.36;5.46;4.06
01/07/2024 22:00;01/07/2024 23:00;3.29;4.44;5.59;4.06
01/07/2024 23:00;02/07/2024 00:00;3.22;4.27;5.32;4.04
02/07/2024 00:00;02/07/2024 01:00;2.99;3.95;4.91;3.94
02/07/2024 01:00;02/07/2024 02:00;2.79;3.73;4.67;3.60
02/07/2024 02:00;02/07/2024 03:00;2.67;3.51;4.36;3.35
02/07/2024 03:00;02/07/2024 04:00;2.53;3.29;4.05;3.08
02/07/2024 04:00;02/07/2024 05:00;2.40;3.10;3.79;2.96
02/07/2024 05:00;02/07/2024 06:00;2.27;2.93;3.59;2.96
02/07/2024 06:00;02/07/2024 07:00;2.16;2.81;3.45;2.70
02/07/2024 07:00;02/07/2024 08:00;2.03;2.65;3.28;2.46
02/07/2024 08:00;02/07/2024 09:00;1.87;2.47;3.07;2.39
02/07/2024 09:00;02/07/2024 10:00;1.79;2.43;3.06;2.46
02/07/2024 10:00;02/07/2024 11:00;1.83;2.57;3.31;2.71
02/07/2024 11:00;02/07/2024 12:00;1.98;2.83;3.68;2.96
02/07/2024 12:00;02/07/2024 13:00;2.08;3.08;4.09;2.99
02/07/2024 13:00;02/07/2024 14:00;2.25;3.32;4.39;3.25
02/07/2024 14:00;02/07/2024 15:00;2.54;3.56;4.58;3.75
02/07/2024 15:00;02/07/2024 16:00;2.73;3.73;4.74;4.22
02/07/2024 16:00;02/07/2024 17:00;2.84;3.83;4.83;4.84
02/07/2024 17:00;02/07/2024 18:00;2.89;3.85;4.81;5.00
02/07/2024 18:00;02/07/2024 19:00;2.80;3.78;4.76;4.37
02/07/2024 19:00;02/07/2024 20:00;2.69;3.63;4.58;4.04
02/07/2024 20:00;02/07/2024 21:00;2.62;3.44;4.26;3.68
02/07/2024 21:00;02/07/2024 22:00;2.51;3.27;4.03;3.22
02/07/2024 22:00;02/07/2024 23:00;2.40;3.11;3.82;2.78
02/07/2024 23:00;03/07/2024 00:00;2.13;2.77;3.41;2.59
03/07/2024 00:00;03/07/2024 01:00;1.85;2.44;3.04;2.43
03/07/2024 01:00;03/07/2024 02:00;1.77;2.33;2.89;2.22
03/07/2024 02:00;03/07/2024 03:00;1.74;2.25;2.77;2.18
03/07/2024 03:00;03/07/2024 04:00;1.67;2.17;2.66;2.07
03/07/2024 04:00;03/07/2024 05:00;1.59;2.09;2.59;2.04
03/07/2024 05:00;03/07/2024 06:00;1.55;2.05;2.55;2.16
03/07/2024 06:00;03/07/2024 07:00;1.56;2.07;2.58;2.15
03/07/2024 07:00;03/07/2024 08:00;1.50;2.09;2.68;2.25
03/07/2024 08:00;03/07/2024 09:00;1.44;2.08;2.73;2.21
03/07/2024 09:00;03/07/2024 10:00;1.47;2.15;2.82;2.30
03/07/2024 10:00;03/07/2024 11:00;1.61;2.39;3.16;2.79
03/07/2024 11:00;03/07/2024 12:00;1.79;2.74;3.68;3.46
03/07/2024 12:00;03/07/2024 13:00;2.02;3.19;4.36;3.92
03/07/2024 13:00;03/07/2024 14:00;2.38;3.78;5.17;4.59
03/07/2024 14:00;03/07/2024 15:00;2.75;4.35;5.95;5.26
03/07/2024 15:00;03/07/2024 16:00;3.18;4.90;6.62;6.06
03/07/2024 16:00;03/07/2024 17:00;3.56;5.40;7.24;6.75
03/07/2024 17:00;03/07/2024 18:00;3.91;5.83;7.75;6.86
03/07/2024 18:00;03/07/2024 19:00;4.13;6.00;7.87;6.20
03/07/2024 19:00;03/07/2024 20:00;3.86;5.85;7.84;5.65
03/07/2024 20:00;03/07/2024 21:00;3.49;5.68;7.86;5.49
03/07/2024 21:00;03/07/2024 22:00;3.60;5.74;7.87;5.68
03/07/2024 22:00;03/07/2024 23:00;3.87;6.01;8.15;5.69
03/07/2024 23:00;04/07/2024 00:00;4.53;6.34;8.14;6.10
04/07/2024 00:00;04/07/2024 01:00;5.26;6.69;8.13;6.35
04/07/2024 01:00;04/07/2024 02:00;5.61;7.04;8.46;
04/07/2024 02:00;04/07/2024 03:00;5.78;7.17;8.57;
04/07/2024 03:00;04/07/2024 04:00;5.70;7.14;8.59;
